Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2015,67.35,67.35,67.00,67.00,67.042500000000000000,1200,16,80451.00,1180,98.33,0.35,-0.35
29-May-2015,68.15,69.50,65.00,67.15,66.820868713259307642,6124,116,409211.00,4392,71.72,4.50,-1.00
28-May-2015,71.20,71.20,66.50,67.95,67.805381165919282511,2230,57,151206.00,1480,66.37,4.70,-3.25
27-May-2015,69.60,69.60,66.20,67.00,66.937695516162669447,3836,74,256773.00,2163,56.39,3.40,-2.60
26-May-2015,70.00,70.70,65.55,69.45,69.788408463661453541,1087,28,75860.00,980,90.16,5.15,-0.55
25-May-2015,72.55,75.00,70.25,72.00,72.171812248995983935,7968,105,575065.00,5956,74.75,4.75,-0.55
22-May-2015,70.50,72.40,69.05,70.55,71.401332487309644670,3152,51,225057.00,2150,68.21,3.35,0.05
21-May-2015,70.00,71.55,68.10,68.80,69.836433365292425695,5215,64,364197.00,4004,76.78,3.45,-1.20
20-May-2015,65.55,74.30,65.55,70.60,70.854458236486820632,20221,180,1432748.00,9826,48.59,8.75,5.05
19-May-2015,75.00,80.00,72.80,75.20,76.424881516587677725,8440,122,645026.00,4144,49.10,7.20,0.20
18-May-2015,74.80,76.00,71.45,73.75,74.318219633943427620,4808,62,357322.00,3295,68.53,4.55,-1.05
15-May-2015,72.25,73.00,71.50,71.65,72.227817745803357314,1668,18,120476.00,1668,100.00,1.50,-0.60
14-May-2015,67.65,72.00,67.65,71.45,69.841169590643274853,4275,69,298571.00,2326,54.41,4.35,3.80
13-May-2015,66.00,68.50,63.55,67.25,67.207272727272727272,825,21,55446.00,519,62.91,4.95,1.25
12-May-2015,66.10,67.45,66.05,66.10,66.320901320901320901,1287,18,85355.00,1087,84.46,1.40,0.00
11-May-2015,67.50,69.55,67.20,67.35,68.257220216606498194,1108,20,75629.00,992,89.53,2.35,-0.15
8-May-2015,66.50,67.95,66.50,67.05,67.139751552795031055,1610,46,108095.00,1305,81.06,1.45,0.55
7-May-2015,67.95,68.95,66.20,66.35,66.596244131455399061,2769,69,184405.00,1667,60.20,2.75,-1.60
6-May-2015,68.05,69.80,66.50,67.80,67.869162342475908080,2698,81,183111.00,1577,58.45,3.30,-0.25
5-May-2015,70.10,70.20,68.60,68.60,69.121580547112462006,1316,27,90964.00,1116,84.80,1.60,-1.50
4-May-2015,69.50,71.50,67.00,71.20,69.964985410587744893,2399,128,167846.00,1914,79.78,4.50,1.70
30-April-2015,68.00,69.00,67.00,67.60,67.503906250000000000,1280,40,86405.00,1078,84.22,2.00,-0.40
29-April-2015,67.65,68.40,67.40,67.75,67.916259595254710397,1433,32,97324.00,1233,86.04,1.00,0.10
28-April-2015,64.50,69.90,64.10,68.00,67.311235170969993021,1433,50,96457.00,1299,90.65,5.80,3.50
27-April-2015,70.70,70.70,65.15,66.80,66.508559082599301977,6017,273,400182.00,4475,74.37,5.55,-3.90
24-April-2015,73.60,73.60,71.35,71.75,72.412510860121633362,5755,202,416734.00,3490,60.64,2.25,-1.85
23-April-2015,76.00,76.80,74.55,75.20,75.464116575591985428,2745,190,207149.00,1102,40.15,2.25,-0.80
22-April-2015,84.10,84.10,76.30,77.55,80.177524194713274591,20769,747,1665207.00,8746,42.11,7.80,-6.55
21-April-2015,72.00,89.70,72.00,83.20,83.634429728469051691,70747,1768,5916885.00,24166,34.16,17.70,11.20
20-April-2015,69.00,80.00,69.00,76.00,76.081652294425623652,25976,588,1976297.00,15047,57.93,11.00,7.00
17-April-2015,67.80,69.40,67.80,68.60,68.801810865191146881,1988,44,136778.00,1590,79.98,1.60,0.80
16-April-2015,69.75,70.70,68.05,68.80,69.458333333333333333,696,41,48343.00,514,73.85,2.65,-0.95
15-April-2015,72.00,73.00,70.05,71.00,71.288003051687964905,5243,123,373763.00,3967,75.66,2.95,-1.00
13-April-2015,68.90,71.20,68.70,71.00,70.007039420756234915,4972,147,348075.00,3852,77.47,2.50,2.10
10-April-2015,67.50,68.70,66.60,68.15,68.134560327198364008,7335,132,499767.00,6876,93.74,2.10,0.65
9-April-2015,69.00,69.90,67.05,67.80,68.904949477650282582,5839,80,402336.00,4949,84.76,2.85,-1.20
8-April-2015,67.05,71.40,67.00,68.85,69.140681653372008701,4137,144,286035.00,2380,57.53,4.40,1.80
7-April-2015,71.50,71.50,68.05,68.50,68.907419566644780039,1523,87,104946.00,1054,69.21,3.45,-3.00
6-April-2015,65.20,70.90,65.00,69.90,69.646451612903225806,7750,158,539760.00,6459,83.34,5.90,4.70
1-April-2015,65.00,66.10,64.50,64.60,65.292934782608695652,1840,59,120139.00,1730,94.02,1.60,-0.40
31-March-2015,64.00,66.00,63.60,64.95,65.331661891117478510,1396,38,91203.00,1150,82.38,2.40,0.95
30-March-2015,62.55,68.00,61.55,64.05,63.363596744035652528,71131,260,4507116.00,63390,89.12,6.45,1.50
27-March-2015,61.00,63.50,56.55,61.25,60.595335151293656817,106713,259,6466310.00,105341,98.71,6.95,0.25
26-March-2015,61.30,61.30,58.05,58.25,58.545688350983358547,6610,145,386987.00,5178,78.34,3.25,-3.05
25-March-2015,62.00,62.00,56.50,59.90,59.075295023088763468,7796,369,460551.00,4404,56.49,5.50,-2.10
24-March-2015,65.80,66.75,56.50,59.50,62.783297336213102951,36114,527,2267356.00,27699,76.70,10.25,-6.30
23-March-2015,68.95,68.95,63.60,64.20,65.209113328102230691,17842,122,1163461.00,11649,65.29,5.35,-4.75
20-March-2015,63.50,68.00,63.50,65.85,65.509520400858983536,6985,69,457584.00,6663,95.39,4.50,2.35
19-March-2015,66.30,69.40,64.25,65.10,66.733736992123593800,59291,143,3956710.00,57560,97.08,5.15,-1.20
18-March-2015,66.00,67.50,66.00,66.75,66.943637356635718186,9155,37,612869.00,8738,95.45,1.50,0.75
17-March-2015,67.90,69.90,66.00,67.00,67.085829686974082800,14855,369,996560.00,11205,75.43,3.90,-0.90
16-March-2015,65.50,69.90,63.30,64.95,66.123691163518935316,20438,526,1351436.00,15409,75.39,6.60,-0.55
13-March-2015,67.90,71.30,65.60,66.60,67.308786888876584906,18061,342,1215664.00,7523,41.65,5.70,-1.30
12-March-2015,70.00,71.90,67.30,68.00,69.254966248794599807,10370,131,718174.00,9485,91.47,4.60,-2.00
11-March-2015,72.00,73.30,69.05,69.85,70.375777884155098133,12534,191,882090.00,10999,87.75,4.25,-2.15
10-March-2015,70.25,73.00,69.05,70.10,70.948176420695504664,11790,211,836479.00,8835,74.94,3.95,-0.15
9-March-2015,73.50,73.95,69.20,70.65,71.261682709091815869,80204,594,5715472.00,70304,87.66,4.75,-2.85
5-March-2015,71.00,74.50,71.00,71.65,71.830265157912514777,41447,294,2977149.00,39075,94.28,3.50,0.65
4-March-2015,74.05,75.95,72.50,72.85,73.433101851851851851,8640,145,634462.00,5425,62.79,3.45,-1.20
3-March-2015,73.00,76.30,72.65,73.15,73.537764705882352941,8500,208,625071.00,5327,62.67,3.65,0.15
2-March-2015,72.00,78.20,72.00,74.00,74.531995456266565694,10564,293,787356.00,6803,64.40,6.20,2.00
28-February-2015,77.00,77.00,72.10,73.30,73.797061059032176336,7894,173,582554.00,5946,75.32,4.90,-3.70
27-February-2015,76.00,76.00,72.00,74.65,74.227848101265822784,13825,222,1026200.00,9615,69.55,4.00,-1.35
26-February-2015,72.00,77.00,72.00,73.15,73.150675675675675675,4440,149,324789.00,2860,64.41,5.00,1.15
25-February-2015,76.10,76.90,72.25,73.10,74.902091473224546081,4351,168,325899.00,2461,56.56,4.65,-3.00
24-February-2015,78.00,78.00,74.90,75.60,75.517051036996016363,111958,217,8454738.00,109241,97.57,3.10,-2.40
23-February-2015,78.00,83.00,74.60,75.90,79.423728914870470657,167298,914,13287431.00,150509,89.96,8.40,-2.10
20-February-2015,74.00,82.50,73.50,77.05,75.155474509396739694,154096,1256,11581158.00,137327,89.12,9.00,3.05
19-February-2015,74.00,76.25,74.00,74.70,74.946811819595645412,6430,87,481908.00,3676,57.17,2.25,0.70
18-February-2015,71.00,75.00,71.00,73.95,74.018699380657455931,8396,101,621461.00,1424,16.96,4.00,2.95
16-February-2015,72.50,75.30,72.50,73.40,73.830067972810875649,5002,157,369298.00,2616,52.30,2.80,0.90
13-February-2015,73.15,74.90,72.00,73.05,73.110180142438206954,4774,173,349028.00,2377,49.79,2.90,-0.10
12-February-2015,74.60,74.60,71.75,72.80,72.925237053245805981,2742,99,199961.00,1632,59.52,2.85,-1.80
11-February-2015,76.00,76.00,71.00,72.75,73.346668585407972370,6949,234,509686.00,4743,68.25,5.00,-3.25
10-February-2015,74.10,74.10,71.10,71.20,72.157713300775639184,6962,231,502362.00,5574,80.06,3.00,-2.90
9-February-2015,75.05,78.00,73.00,73.60,74.986152471709350804,6716,199,503607.00,5766,85.85,5.00,-1.45
6-February-2015,84.85,84.85,76.10,76.45,80.631906186053832834,12706,357,1024509.00,10607,83.48,8.75,-8.40
5-February-2015,77.00,84.00,75.00,82.75,80.885656860953773067,27365,756,2213436.00,20103,73.46,9.00,5.75
4-February-2015,77.00,77.50,75.20,75.60,76.417357512953367875,7720,101,589942.00,5877,76.13,2.30,-1.40
3-February-2015,77.00,78.40,75.25,76.45,76.971371170266197890,1991,45,153250.00,1946,97.74,3.15,-0.55
2-February-2015,78.45,79.00,75.05,77.70,77.628436763550667714,2546,143,197642.00,1940,76.20,3.95,-0.75
30-January-2015,76.60,78.00,75.00,75.90,75.876577540106951871,4675,147,354723.00,3580,76.58,3.00,-0.70
29-January-2015,80.00,80.00,75.00,75.50,77.002319771591720199,5604,121,431521.00,4380,78.16,5.00,-4.50
28-January-2015,77.25,77.25,75.05,76.05,76.207181533200341977,3509,117,267411.00,3177,90.54,2.20,-1.20
27-January-2015,74.30,75.15,74.30,75.05,74.994907407407407407,4320,28,323978.00,4275,98.96,0.85,0.75
23-January-2015,76.25,76.90,73.70,75.00,75.066059225512528473,3512,231,263632.00,2851,81.18,3.20,-1.25
22-January-2015,76.95,79.00,76.15,76.95,77.097637795275590551,1270,231,97914.00,1087,85.59,2.85,0.00
21-January-2015,75.50,81.00,75.50,77.35,78.564874696847210994,4948,229,388739.00,4312,87.15,5.50,1.85
20-January-2015,82.00,82.40,77.50,78.85,79.124513392597757248,17211,498,1361812.00,15360,89.25,4.90,-3.15
19-January-2015,86.60,86.60,73.30,80.80,79.938254118140803693,19062,539,1523783.00,13177,69.13,13.30,-5.80
16-January-2015,76.95,78.00,73.60,76.30,76.095051937897911314,8953,682,681279.00,2947,32.92,4.40,-0.65
15-January-2015,74.95,75.50,72.60,73.75,74.676234032486989433,6341,169,473522.00,4966,78.32,2.90,-1.20
14-January-2015,74.05,75.00,73.50,73.95,74.573069852941176470,6528,191,486813.00,3521,53.94,1.50,-0.10
13-January-2015,73.00,74.95,73.00,74.05,74.518089118591982120,7159,238,533475.00,5147,71.90,1.95,1.05
12-January-2015,73.00,75.40,72.45,73.30,73.627955313068329436,7698,149,566788.00,4640,60.28,2.95,0.30
9-January-2015,74.50,76.00,73.10,73.80,74.146818343405616779,2813,120,208575.00,2054,73.02,2.90,-0.70
8-January-2015,73.00,76.40,73.00,75.10,75.470715835140997830,10603,255,800216.00,9495,89.55,3.40,2.10
7-January-2015,71.00,76.50,71.00,73.85,73.139566055122727653,11937,337,873067.00,6995,58.60,5.50,2.85
6-January-2015,75.70,75.70,72.35,72.85,73.876119402985074626,4020,109,296982.00,3050,75.87,3.35,-2.85
5-January-2015,74.20,79.75,74.20,74.50,75.757947146687093067,2611,102,197804.00,1801,68.98,5.55,0.30
2-January-2015,75.50,77.75,72.00,74.15,74.685701021355617455,17232,481,1286984.00,10888,63.18,5.75,-1.35
1-January-2015,74.00,77.00,74.00,76.45,75.845334062030332012,7319,295,555112.00,3526,48.18,3.00,2.45
31-December-2014,74.50,77.75,74.50,75.20,76.048134290625948023,9889,122,752040.00,7496,75.80,3.25,0.70
30-December-2014,73.10,77.55,73.10,76.00,76.080398630471998043,16356,441,1244371.00,9316,56.96,4.45,2.90
29-December-2014,74.00,76.50,74.00,74.20,74.912490833537032510,8182,150,612934.00,3139,38.36,2.50,0.20
26-December-2014,74.10,77.20,73.00,73.60,74.043462513582035494,16566,654,1226604.00,10845,65.47,4.20,-0.50
24-December-2014,75.90,76.90,72.00,74.95,75.276838349363946633,12892,356,970469.00,5492,42.60,4.90,-0.95
23-December-2014,76.00,76.90,73.10,73.40,74.691431401684001981,2019,133,150802.00,896,44.38,3.80,-2.60
22-December-2014,77.35,77.35,72.40,74.00,74.028265524625267665,7005,209,518568.00,4448,63.50,4.95,-3.35
19-December-2014,78.90,78.90,74.35,75.35,75.881348875936719400,2402,197,182267.00,1530,63.70,4.55,-3.55
18-December-2014,79.20,79.20,72.70,74.10,74.677660152008686210,7368,238,550225.00,5814,78.91,6.50,-5.10
17-December-2014,75.70,75.70,72.50,72.95,73.261037705446342249,12412,249,909316.00,9707,78.21,3.20,-2.75
16-December-2014,79.00,79.00,75.95,76.00,77.017213771016813450,4996,173,384778.00,4301,86.09,3.05,-3.00
15-December-2014,80.15,81.70,79.15,79.70,80.131187515240185320,4101,114,328618.00,3083,75.18,2.55,-0.45
12-December-2014,81.15,82.05,79.80,80.00,80.696557586060348491,4706,128,379758.00,3826,81.30,2.25,-1.15
11-December-2014,80.85,82.80,80.10,82.05,81.720107238605898123,1865,80,152408.00,1324,70.99,2.70,1.20
10-December-2014,84.00,87.00,82.00,82.20,84.145461309523809523,2688,91,226183.00,2427,90.29,5.00,-1.80
9-December-2014,84.50,86.00,80.40,82.15,83.163727701455812999,9754,283,811179.00,7549,77.39,5.60,-2.35
8-December-2014,83.05,91.00,80.60,85.55,87.105774205101675355,25129,743,2188881.00,12855,51.16,10.40,2.50
5-December-2014,78.10,82.50,78.10,81.45,81.318417462482946793,10995,182,894096.00,7395,67.26,4.40,3.35
4-December-2014,84.00,84.00,81.00,81.40,82.187513739283358979,9098,153,747742.00,7995,87.88,3.00,-2.60
3-December-2014,82.80,83.75,82.00,82.20,82.414122137404580152,5764,98,475035.00,5410,93.86,1.75,-0.60
2-December-2014,80.00,83.30,80.00,82.80,81.851592356687898089,4710,103,385521.00,3561,75.61,3.30,2.80
1-December-2014,83.05,85.00,71.00,82.40,81.884966524650030432,6572,173,538148.00,4585,69.77,14.00,-0.65
28-November-2014,82.20,83.00,81.50,82.75,82.016703977957637334,5807,165,476271.00,4407,75.89,1.50,0.55
27-November-2014,80.15,82.90,80.15,82.50,82.129113924050632911,8295,174,681261.00,4460,53.77,2.75,2.35
26-November-2014,86.00,86.00,80.60,81.25,82.796271439224459358,6705,171,555149.00,5309,79.18,5.40,-4.75
25-November-2014,83.60,85.00,80.00,83.15,82.276026743075453677,6282,167,516858.00,4862,77.40,5.00,-0.45
24-November-2014,89.00,89.00,84.00,84.35,85.704532577903682719,3530,119,302537.00,1961,55.55,5.00,-4.65
21-November-2014,83.05,88.00,83.05,86.10,86.477853579065268302,9821,234,849299.00,7136,72.66,4.95,3.05
20-November-2014,87.00,88.60,84.00,84.90,86.028436789080272993,12308,343,1058838.00,8711,70.78,4.60,-2.10
19-November-2014,92.00,92.00,86.00,87.35,88.260594252313687286,12318,295,1087194.00,8935,72.54,6.00,-4.65
18-November-2014,92.65,95.50,87.50,88.65,91.124067796610169491,10325,332,940856.00,6578,63.71,8.00,-4.00
17-November-2014,98.00,98.00,90.00,90.65,92.632822156099794003,21845,445,2023564.00,16233,74.31,8.00,-7.35
14-November-2014,97.70,102.00,96.25,97.45,99.011075369518302862,24559,815,2431613.00,14717,59.93,5.75,-0.25
13-November-2014,100.00,100.00,95.55,96.15,97.291858070647869475,12626,328,1228407.00,8998,71.27,4.45,-3.85
12-November-2014,98.50,105.00,97.55,99.00,99.918738910175637102,38887,1068,3885540.00,22935,58.98,7.45,0.50
11-November-2014,107.00,107.00,96.00,97.50,100.390157139321950012,32328,1158,3245413.00,20981,64.90,11.00,-9.50
10-November-2014,96.00,109.40,95.10,105.00,103.680491807838882861,71898,2291,7454420.00,35753,49.73,14.30,9.00
7-November-2014,86.50,101.80,85.50,96.35,96.468590971272229822,109650,2524,10577781.00,55248,50.39,16.30,9.85
5-November-2014,88.90,88.90,85.00,86.25,86.476864657071867235,21331,388,1844638.00,15161,71.07,3.90,-2.65
3-November-2014,82.20,89.65,81.05,86.05,85.576688583383144052,41825,613,3579245.00,26084,62.36,8.60,3.85
31-October-2014,84.95,85.00,81.70,82.30,82.980447752377576938,16929,234,1404776.00,11604,68.55,3.30,-2.65
30-October-2014,83.15,85.00,83.00,83.05,84.234899598393574297,24900,98,2097449.00,23385,93.92,2.00,-0.10
29-October-2014,85.00,85.00,83.10,83.55,84.357269503546099290,10152,241,856395.00,7849,77.31,1.90,-1.45
28-October-2014,81.10,85.50,80.00,84.95,84.492368482218950956,12907,151,1090543.00,10612,82.22,5.50,3.85
27-October-2014,84.00,85.85,83.00,84.65,84.004000000000000000,3500,99,294014.00,2629,75.11,2.85,0.65
23-October-2014,82.90,88.95,79.30,84.00,83.806945118989800874,12354,289,1035351.00,7798,63.12,9.65,1.10
22-October-2014,80.00,82.00,80.00,81.55,81.379291553133514986,3670,86,298662.00,2919,79.54,2.00,1.55
21-October-2014,79.20,81.95,79.00,79.80,79.789522058823529411,2176,60,173622.00,1585,72.84,2.95,0.60
20-October-2014,78.50,80.90,78.00,79.10,79.514238683127572016,6075,103,483049.00,4596,75.65,2.90,0.60
17-October-2014,79.95,81.50,76.50,77.70,78.082916926920674578,6404,152,500043.00,4021,62.79,5.00,-2.25
16-October-2014,82.00,82.00,79.00,79.95,81.420756234915526950,8701,157,708442.00,7050,81.03,3.00,-2.05
14-October-2014,84.00,84.00,81.00,81.90,82.266068432187933172,13707,123,1127621.00,12676,92.48,3.00,-2.10
13-October-2014,80.95,83.40,80.90,82.05,82.287162977867203219,12425,215,1022418.00,10311,82.99,2.50,1.10
10-October-2014,76.60,83.45,76.60,82.40,82.593820224719101123,1780,69,147017.00,1125,63.20,6.85,5.80
9-October-2014,87.90,87.90,82.30,84.00,83.528959092750101255,4938,106,412466.00,3989,80.78,5.60,-3.90
8-October-2014,78.80,83.90,78.50,81.65,80.865200153472311037,7819,252,632285.00,5658,72.36,5.40,2.85
7-October-2014,84.25,84.40,82.30,82.75,83.661324463259752041,6614,195,553336.00,5421,81.96,2.10,-1.50
1-October-2014,82.20,85.50,80.75,84.15,83.369720597790773229,7695,301,641530.00,5787,75.20,4.75,1.95
30-September-2014,83.00,84.90,82.00,82.20,82.904812268640930724,3782,109,313546.00,3150,83.29,2.90,-0.80
29-September-2014,83.20,84.90,82.70,82.95,83.467376156087672621,7893,187,658808.00,5906,74.83,2.20,-0.25
26-September-2014,80.85,84.90,80.00,83.50,82.215265717262938520,11516,402,946791.00,7903,68.63,4.90,2.65
25-September-2014,85.05,87.80,81.20,82.90,84.559545893002893819,13477,275,1139609.00,8605,63.85,6.60,-2.15
24-September-2014,87.50,89.50,85.10,86.70,87.331242551590039515,15943,437,1392322.00,11053,69.33,4.40,-0.80
23-September-2014,86.05,88.60,86.05,87.35,87.558967918712181755,8759,241,766929.00,6064,69.23,2.55,1.30
22-September-2014,90.40,91.50,87.50,87.85,89.427462396894711305,16488,500,1474480.00,12435,75.42,4.00,-2.55
19-September-2014,96.90,97.15,88.60,90.00,91.100825354902608121,15145,715,1379722.00,9235,60.98,8.55,-6.90
18-September-2014,84.15,98.00,83.90,94.90,95.310859627249768229,62562,1767,5962838.00,35219,56.29,14.10,10.75
17-September-2014,88.00,88.00,82.00,84.80,84.248173751041819875,20397,644,1718410.00,14707,72.10,6.00,-3.20
16-September-2014,96.80,96.90,81.30,83.85,89.689333092681165959,22162,638,1987695.00,14785,66.71,15.60,-12.95
15-September-2014,93.00,102.40,90.10,93.95,96.189709480832101008,150799,3417,14505312.00,81380,53.97,12.30,0.95
12-September-2014,77.45,91.30,76.00,91.30,88.099708705951692792,88227,1383,7772773.00,55098,62.45,15.30,13.85
11-September-2014,75.70,76.90,75.30,76.10,75.741690028033640368,7491,144,567381.00,5181,69.16,1.60,0.40
10-September-2014,76.00,79.60,75.70,76.10,76.708905131264916467,13408,153,1028513.00,6887,51.36,3.90,0.10
9-September-2014,76.25,79.50,76.25,77.00,77.914857896630291401,8339,111,649732.00,5161,61.89,3.25,0.75
8-September-2014,74.50,79.00,74.50,76.85,76.775832053251408090,19530,219,1499432.00,6325,32.39,4.50,2.35
5-September-2014,75.00,78.55,75.00,76.95,77.083185491819436231,10146,163,782086.00,6525,64.31,3.55,1.95
4-September-2014,75.50,79.00,75.10,75.55,76.128308039633763953,7973,103,606971.00,3110,39.01,3.90,0.05
3-September-2014,78.50,78.50,75.80,76.90,76.762687022900763358,16375,203,1256989.00,8816,53.84,2.70,-1.60
2-September-2014,76.00,79.00,75.10,77.95,76.928941558148965890,22193,247,1707284.00,11697,52.71,3.90,1.95
1-September-2014,79.40,79.40,76.00,77.05,76.918372635397771443,11577,145,890484.00,5930,51.22,3.40,-2.35
28-August-2014,72.55,77.90,72.55,76.05,76.033363733090135278,13158,315,1000447.00,8017,60.93,5.35,3.50
27-August-2014,75.00,75.15,72.00,73.10,73.033726812816188870,8895,175,649635.00,3890,43.73,3.15,-1.90
26-August-2014,74.65,76.40,72.00,72.85,73.348215535339398180,7145,292,524073.00,4417,61.82,4.40,-1.80
25-August-2014,79.00,79.45,73.95,74.95,75.854967792309193831,15369,295,1165815.00,13310,86.60,5.50,-4.05
22-August-2014,77.50,80.00,76.25,78.85,78.114522318723490203,4951,114,386745.00,3921,79.20,3.75,1.35
21-August-2014,79.60,79.60,75.55,76.05,76.712518660695244188,4689,103,359705.00,4132,88.12,4.05,-3.55
20-August-2014,77.50,81.00,75.80,77.05,77.805500982318271119,2545,91,198015.00,1722,67.66,5.20,-0.45
19-August-2014,79.10,79.60,77.55,77.55,78.499011857707509881,1012,41,79441.00,837,82.71,2.05,-1.55
18-August-2014,78.25,82.60,78.25,79.65,80.123335669236159775,8562,190,686016.00,3563,41.61,4.35,1.40
14-August-2014,82.40,82.40,77.55,79.00,79.041995359628770301,12930,278,1022013.00,9390,72.62,4.85,-3.40
13-August-2014,78.90,86.95,77.10,80.15,81.916559170186071990,56591,866,4635740.00,29328,51.82,9.85,1.25
12-August-2014,76.90,79.00,76.80,77.70,77.934081130915795943,6508,90,507195.00,3750,57.62,2.20,0.80
11-August-2014,78.00,82.00,75.50,78.00,78.416142433234421364,8425,191,660656.00,2785,33.06,6.50,0.00
8-August-2014,77.25,79.90,75.05,77.65,76.598356955854473232,11077,135,848480.00,6640,59.94,4.85,0.40
7-August-2014,73.00,80.00,73.00,79.00,78.510910409387566747,15169,209,1190932.00,6999,46.14,7.00,6.00
6-August-2014,74.65,80.50,74.65,77.90,78.173460605586417338,12781,219,999135.00,5366,41.98,5.85,3.25
5-August-2014,72.75,76.90,72.75,76.45,75.281643227239082161,2702,118,203411.00,1643,60.81,4.15,3.70
4-August-2014,75.25,78.40,74.50,74.80,75.254100367197062423,4085,56,307413.00,3685,90.21,3.90,-0.45
1-August-2014,72.60,76.70,72.60,75.80,74.916464303059737736,2059,152,154253.00,1406,68.29,4.10,3.20
31-July-2014,74.00,78.00,74.00,74.35,74.773675014560279557,8585,107,641932.00,7780,90.62,4.00,0.35
30-July-2014,78.00,78.00,73.60,74.50,75.341275571600481347,4155,174,313043.00,1711,41.18,4.40,-3.50
